Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2020-12-09T09:00:00+1100,Money Movement,,,,Wire Funds Received,"1,461.60",0,,--,0,,,,,,,
2020-12-10T01:30:06+1100,Trade,BUY_TO_OPEN,ELY   220121C00035000,Equity Option,Bought 3 ELY 01/21/22 Call 35.00 @ 2.45,-735,3,-245,-3,-0.41,100,ELY,ELY,1/22/22,35,CALL,117207490
2020-12-10T01:30:07+1100,Trade,BUY_TO_OPEN,ELY   220121C00035000,Equity Option,Bought 2 ELY 01/21/22 Call 35.00 @ 2.45,-490,2,-245,-2,-0.27,100,ELY,ELY,1/22/22,35,CALL,117207490
2020-12-10T05:52:03+1100,Trade,BUY_TO_OPEN,SOL   201218C00005000,Equity Option,Bought 1 SOL 12/18/20 Call 5.00 @ 0.72,-72,1,-72,-1,-0.14,100,SOL,SOL,12/19/20,5,CALL,117408360
2020-12-10T05:52:03+1100,Trade,BUY_TO_OPEN,SOL   201218C00005000,Equity Option,Bought 1 SOL 12/18/20 Call 5.00 @ 0.72,-72,1,-72,-1,-0.14,100,SOL,SOL,12/19/20,5,CALL,117408360
2020-12-10T05:53:26+1100,Trade,BUY_TO_OPEN,SOL   201218C00005000,Equity Option,Bought 1 SOL 12/18/20 Call 5.00 @ 0.75,-75,1,-75,-1,-0.14,100,SOL,SOL,12/19/20,5,CALL,117409124
2020-12-15T05:18:12+1100,Trade,SELL_TO_CLOSE,SOL   201218C00005000,Equity Option,Sold 1 SOL 12/18/20 Call 5.00 @ 2.35,235,1,235,0,-0.152,100,SOL,SOL,12/19/20,5,CALL,118169520
2020-12-15T05:18:12+1100,Trade,SELL_TO_CLOSE,SOL   201218C00005000,Equity Option,Sold 1 SOL 12/18/20 Call 5.00 @ 2.35,235,1,235,0,-0.152,100,SOL,SOL,12/19/20,5,CALL,118169520
2020-12-15T05:37:43+1100,Trade,SELL_TO_CLOSE,SOL   201218C00005000,Equity Option,Sold 1 SOL 12/18/20 Call 5.00 @ 2.60,260,1,260,0,-0.152,100,SOL,SOL,12/19/20,5,CALL,118170408
2020-12-15T05:49:55+1100,Trade,BUY_TO_OPEN,VXX   201224C00018000,Equity Option,Bought 5 VXX 12/24/20 Call 18.00 @ 0.98,-490,5,-98,-5,-0.68,100,VXX,VXX,12/25/20,18,CALL,118180983
2020-12-15T05:49:55+1100,Trade,BUY_TO_OPEN,VXX   201224C00018000,Equity Option,Bought 2 VXX 12/24/20 Call 18.00 @ 0.98,-196,2,-98,-2,-0.27,100,VXX,VXX,12/25/20,18,CALL,118180983
2020-12-16T07:52:38+1100,Trade,SELL_TO_CLOSE,VXX   201224C00018000,Equity Option,Sold 7 VXX 12/24/20 Call 18.00 @ 0.70,490,7,70,0,-0.984,100,VXX,VXX,12/25/20,18,CALL,118469688
2020-12-16T07:54:49+1100,Trade,BUY_TO_OPEN,MT    210219C00024000,Equity Option,Bought 1 MT 02/19/21 Call 24.00 @ 1.76,-176,1,-176,-1,-0.14,100,MT,MT,2/20/21,24,CALL,118471484
2020-12-16T07:54:49+1100,Trade,BUY_TO_OPEN,MT    210219C00024000,Equity Option,Bought 1 MT 02/19/21 Call 24.00 @ 1.76,-176,1,-176,-1,-0.14,100,MT,MT,2/20/21,24,CALL,118471484
2020-12-17T05:55:51+1100,Trade,BUY_TO_OPEN,MT    201224C00024000,Equity Option,Bought 1 MT 12/24/20 Call 24.00 @ 0.51,-51,1,-51,-1,-0.14,100,MT,MT,12/25/20,24,CALL,118658735
2020-12-17T05:55:51+1100,Trade,BUY_TO_OPEN,MT    201224C00024000,Equity Option,Bought 1 MT 12/24/20 Call 24.00 @ 0.51,-51,1,-51,-1,-0.14,100,MT,MT,12/25/20,24,CALL,118658735
2020-12-17T05:55:51+1100,Trade,BUY_TO_OPEN,MT    201224C00024000,Equity Option,Bought 1 MT 12/24/20 Call 24.00 @ 0.51,-51,1,-51,-1,-0.14,100,MT,MT,12/25/20,24,CALL,118658735
2020-12-17T05:56:22+1100,Trade,BUY_TO_OPEN,MT    201224C00026000,Equity Option,Bought 1 MT 12/24/20 Call 26.00 @ 0.16,-16,1,-16,-1,-0.14,100,MT,MT,12/25/20,26,CALL,118658931
2020-12-17T09:00:00+1100,Money Movement,,,,Wire Funds Received,"5,994.40",0,,--,0,,,,,,,
2020-12-18T01:30:00+1100,Trade,BUY_TO_OPEN,SPY   201221P00369000,Equity Option,Bought 1 SPY 12/21/20 Put 369.00 @ 1.67,-167,1,-167,-1,-0.14,100,SPY,SPY,12/22/20,369,PUT,118744285
2020-12-18T01:30:00+1100,Trade,BUY_TO_OPEN,SPY   201221P00369000,Equity Option,Bought 1 SPY 12/21/20 Put 369.00 @ 1.67,-167,1,-167,-1,-0.14,100,SPY,SPY,12/22/20,369,PUT,118744285
2020-12-18T01:30:00+1100,Trade,BUY_TO_OPEN,SPY   201221P00369000,Equity Option,Bought 1 SPY 12/21/20 Put 369.00 @ 1.67,-167,1,-167,-1,-0.14,100,SPY,SPY,12/22/20,369,PUT,118744285
2020-12-18T01:35:12+1100,Trade,BUY_TO_OPEN,MT    210319C00027000,Equity Option,Bought 5 MT 03/19/21 Call 27.00 @ 1.65,-825,5,-165,-5,-0.68,100,MT,MT,3/20/21,27,CALL,118758165
2020-12-18T01:35:12+1100,Trade,BUY_TO_OPEN,MT    210319C00027000,Equity Option,Bought 5 MT 03/19/21 Call 27.00 @ 1.65,-825,5,-165,-5,-0.68,100,MT,MT,3/20/21,27,CALL,118758165
2020-12-18T01:41:32+1100,Trade,BUY_TO_OPEN,SPY   201223C00375000,Equity Option,Bought 19 SPY 12/23/20 Call 375.00 @ 0.95,"-1,805.00",19,-95,-10,-2.58,100,SPY,SPY,12/24/20,375,CALL,118765894
2020-12-18T01:56:54+1100,Trade,BUY_TO_OPEN,VALE  210618C00020000,Equity Option,Bought 19 VALE 06/18/21 Call 20.00 @ 1.01,"-1,919.00",19,-101,-10,-2.58,100,VALE,VALE,6/19/21,20,CALL,118789851
2020-12-19T01:58:17+1100,Trade,SELL_TO_CLOSE,SPY   201221P00369000,Equity Option,Sold 3 SPY 12/21/20 Put 369.00 @ 2.03,609,3,203,0,-0.436,100,SPY,SPY,12/22/20,369,PUT,119060474
2020-12-19T02:05:01+1100,Trade,BUY_TO_OPEN,FUBO  210115C00040000,Equity Option,Bought 1 FUBO 01/15/21 Call 40.00 @ 5.60,-560,1,-560,-1,-0.14,100,FUBO,FUBO,1/16/21,40,CALL,119068540
2020-12-19T02:13:50+1100,Trade,BUY_TO_OPEN,SOL   201218C00007500,Equity Option,Bought 2 SOL 12/18/20 Call 7.50 @ 0.50,-100,2,-50,-2,-0.27,100,SOL,SOL,12/19/20,7.5,CALL,119077877
2020-12-19T03:46:50+1100,Trade,SELL_TO_CLOSE,SOL   201218C00007500,Equity Option,Sold 2 SOL 12/18/20 Call 7.50 @ 0.35,70,2,35,0,-0.284,100,SOL,SOL,12/19/20,7.5,CALL,119144108
2020-12-20T04:26:09+1100,Money Movement,,,,Regulatory fee adjustment,0.03,0,,--,0,,,,,,,
2020-12-22T01:51:43+1100,Trade,SELL_TO_CLOSE,SPY   201223C00375000,Equity Option,Sold 8 SPY 12/23/20 Call 375.00 @ 0.14,112,8,14,0,-1.116,100,SPY,SPY,12/24/20,375,CALL,119367087
2020-12-22T01:51:43+1100,Trade,SELL_TO_CLOSE,SPY   201223C00375000,Equity Option,Sold 11 SPY 12/23/20 Call 375.00 @ 0.14,154,11,14,0,-1.522,100,SPY,SPY,12/24/20,375,CALL,119367087
2020-12-22T01:58:49+1100,Trade,SELL_TO_CLOSE,FUBO  210115C00040000,Equity Option,Sold 1 FUBO 01/15/21 Call 40.00 @ 7.00,700,1,700,0,-0.162,100,FUBO,FUBO,1/16/21,40,CALL,119373266
2020-12-22T02:11:28+1100,Trade,SELL_TO_OPEN,SOL   210115P00007500,Equity Option,Sold 1 SOL 01/15/21 Put 7.50 @ 0.95,95,1,95,-1,-0.152,100,SOL,SOL,1/16/21,7.5,PUT,119390739
2020-12-22T02:49:45+1100,Trade,SELL_TO_OPEN,KOPN  210115C00005000,Equity Option,Sold 7 KOPN 01/15/21 Call 5.00 @ 0.03,21,7,3,-7,-0.974,100,KOPN,KOPN,1/16/21,5,CALL,119422499
2020-12-22T02:49:45+1100,Trade,BUY_TO_OPEN,KOPN  210115C00002500,Equity Option,Bought 7 KOPN 01/15/21 Call 2.50 @ 0.30,-210,7,-30,-7,-0.95,100,KOPN,KOPN,1/16/21,2.5,CALL,119422499
2020-12-22T03:35:53+1100,Trade,BUY_TO_OPEN,NIO   201224C00047000,Equity Option,Bought 1 NIO 12/24/20 Call 47.00 @ 1.95,-195,1,-195,-1,-0.14,100,NIO,NIO,12/25/20,47,CALL,119452344
2020-12-22T03:57:41+1100,Trade,SELL_TO_CLOSE,VALE  210618C00020000,Equity Option,Sold 2 VALE 06/18/21 Call 20.00 @ 1.02,204,2,102,0,-0.284,100,VALE,VALE,6/19/21,20,CALL,119464626
2020-12-22T04:00:30+1100,Trade,SELL_TO_CLOSE,VALE  210618C00020000,Equity Option,Sold 17 VALE 06/18/21 Call 20.00 @ 1.02,"1,734.00",17,102,0,-2.384,100,VALE,VALE,6/19/21,20,CALL,119464626
2020-12-22T04:38:07+1100,Trade,BUY_TO_OPEN,AMD,Equity,Bought 5 AMD @ 92.84,-464.19,5,-92.84,0,-0.004,,,,,,,119483812
2020-12-22T04:47:55+1100,Trade,SELL_TO_OPEN,SOL   210115P00007500,Equity Option,Sold 2 SOL 01/15/21 Put 7.50 @ 0.87,174,2,87,-2,-0.284,100,SOL,SOL,1/16/21,7.5,PUT,119481544
2020-12-22T04:47:55+1100,Trade,SELL_TO_OPEN,SOL   210115P00007500,Equity Option,Sold 1 SOL 01/15/21 Put 7.50 @ 0.87,87,1,87,-1,-0.152,100,SOL,SOL,1/16/21,7.5,PUT,119481544
2020-12-23T04:06:50+1100,Trade,BUY_TO_OPEN,GME,Equity,Bought 55 GME @ 19.05,"-1,047.75",55,-19.05,0,-0.044,,,,,,,119744766
2020-12-24T01:30:05+1100,Trade,BUY_TO_OPEN,SPY   201223C00371000,Equity Option,Bought 10 SPY 12/23/20 Call 371.00 @ 0.08,-80,10,-8,-10,-1.36,100,SPY,SPY,12/24/20,371,CALL,119867814
2020-12-24T01:56:23+1100,Trade,SELL_TO_CLOSE,NIO   201224C00047000,Equity Option,Sold 1 NIO 12/24/20 Call 47.00 @ 0.77,77,1,77,0,-0.152,100,NIO,NIO,12/25/20,47,CALL,119903086
2020-12-24T03:30:03+1100,Trade,BUY_TO_CLOSE,KOPN  210115C00005000,Equity Option,Bought 7 KOPN 01/15/21 Call 5.00 @ 0.20,-140,7,-20,0,-0.95,100,KOPN,KOPN,1/16/21,5,CALL,119974255
2020-12-24T03:30:03+1100,Trade,SELL_TO_CLOSE,KOPN  210115C00002500,Equity Option,Sold 7 KOPN 01/15/21 Call 2.50 @ 0.75,525,7,75,0,-0.984,100,KOPN,KOPN,1/16/21,2.5,CALL,119974255
2020-12-24T04:10:16+1100,Trade,SELL_TO_CLOSE,SPY   201223C00371000,Equity Option,Sold 1 SPY 12/23/20 Call 371.00 @ 0.04,4,1,4,0,-0.152,100,SPY,SPY,12/24/20,371,CALL,119994355
2020-12-24T04:10:16+1100,Trade,SELL_TO_CLOSE,SPY   201223C00371000,Equity Option,Sold 1 SPY 12/23/20 Call 371.00 @ 0.04,4,1,4,0,-0.152,100,SPY,SPY,12/24/20,371,CALL,119994355
2020-12-24T04:10:16+1100,Trade,SELL_TO_CLOSE,SPY   201223C00371000,Equity Option,Sold 3 SPY 12/23/20 Call 371.00 @ 0.04,12,3,4,0,-0.426,100,SPY,SPY,12/24/20,371,CALL,119994355
2020-12-24T04:10:16+1100,Trade,SELL_TO_CLOSE,SPY   201223C00371000,Equity Option,Sold 5 SPY 12/23/20 Call 371.00 @ 0.04,20,5,4,0,-0.7,100,SPY,SPY,12/24/20,371,CALL,119994355
2020-12-24T04:18:06+1100,Trade,SELL_TO_OPEN,QS    201224C00130000,Equity Option,Sold 2 QS 12/24/20 Call 130.00 @ 1.30,260,2,130,-2,-0.284,100,QS,QS,12/25/20,130,CALL,119976224
2020-12-24T04:18:06+1100,Trade,BUY_TO_OPEN,QS    201224C00125000,Equity Option,Bought 2 QS 12/24/20 Call 125.00 @ 2.20,-440,2,-220,-2,-0.27,100,QS,QS,12/25/20,125,CALL,119976224
2020-12-25T01:33:07+1100,Trade,BUY_TO_OPEN,GME   201224C00022000,Equity Option,Bought 2 GME 12/24/20 Call 22.00 @ 0.32,-64,2,-32,-2,-0.27,100,GME,GME,12/25/20,22,CALL,120108842
2020-12-25T01:33:07+1100,Trade,BUY_TO_OPEN,GME   201224C00022000,Equity Option,Bought 1 GME 12/24/20 Call 22.00 @ 0.32,-32,1,-32,-1,-0.14,100,GME,GME,12/25/20,22,CALL,120108842
2020-12-25T01:57:17+1100,Trade,SELL_TO_CLOSE,GME   201224C00022000,Equity Option,Sold 3 GME 12/24/20 Call 22.00 @ 0.37,111,3,37,0,-0.426,100,GME,GME,12/25/20,22,CALL,120142075
2020-12-25T02:05:11+1100,Trade,BUY_TO_OPEN,PLTR  210115C00029000,Equity Option,Bought 3 PLTR 01/15/21 Call 29.00 @ 2.49,-747,3,-249,-3,-0.41,100,PLTR,PLTR,1/16/21,29,CALL,120137616
2020-12-25T02:05:11+1100,Trade,SELL_TO_OPEN,PLTR  210115C00029500,Equity Option,Sold 3 PLTR 01/15/21 Call 29.50 @ 2.30,690,3,230,-3,-0.436,100,PLTR,PLTR,1/16/21,29.5,CALL,120137616
2020-12-25T02:05:35+1100,Trade,BUY_TO_OPEN,PLTR  210115C00029000,Equity Option,Bought 1 PLTR 01/15/21 Call 29.00 @ 2.49,-249,1,-249,-1,-0.14,100,PLTR,PLTR,1/16/21,29,CALL,120137616
2020-12-25T02:05:35+1100,Trade,SELL_TO_OPEN,PLTR  210115C00029500,Equity Option,Sold 1 PLTR 01/15/21 Call 29.50 @ 2.30,230,1,230,-1,-0.152,100,PLTR,PLTR,1/16/21,29.5,CALL,120137616
2020-12-25T02:19:21+1100,Trade,BUY_TO_CLOSE,QS    201224C00130000,Equity Option,Bought 1 QS 12/24/20 Call 130.00 @ 0.10,-10,1,-10,0,-0.14,100,QS,QS,12/25/20,130,CALL,120143537
2020-12-25T02:19:21+1100,Trade,SELL_TO_CLOSE,QS    201224C00125000,Equity Option,Sold 1 QS 12/24/20 Call 125.00 @ 0.35,35,1,35,0,-0.152,100,QS,QS,12/25/20,125,CALL,120143537
2020-12-25T02:19:21+1100,Trade,BUY_TO_CLOSE,QS    201224C00130000,Equity Option,Bought 1 QS 12/24/20 Call 130.00 @ 0.10,-10,1,-10,0,-0.14,100,QS,QS,12/25/20,130,CALL,120143537
2020-12-25T02:19:21+1100,Trade,SELL_TO_CLOSE,QS    201224C00125000,Equity Option,Sold 1 QS 12/24/20 Call 125.00 @ 0.35,35,1,35,0,-0.152,100,QS,QS,12/25/20,125,CALL,120143537
2020-12-25T02:39:06+1100,Trade,BUY_TO_OPEN,STIC,Equity,Bought 15 STIC @ 17.35,-260.25,15,-17.35,0,-0.012,,,,,,,120173899
2020-12-25T02:39:06+1100,Trade,BUY_TO_OPEN,STIC,Equity,Bought 1 STIC @ 17.35,-17.35,1,-17.35,0,-0.001,,,,,,,120173899
2020-12-25T05:00:00+1100,Receive Deliver,,MT    201224C00026000,Equity Option,Removal of 1.0 MT 12/24/20 Call 26.00 due to expiration.,0,1,0,--,0,100,MT,MT,12/25/20,26,CALL,
2020-12-25T05:00:00+1100,Receive Deliver,,MT    201224C00024000,Equity Option,Removal of 3.0 MT 12/24/20 Call 24.00 due to expiration.,0,3,0,--,0,100,MT,MT,12/25/20,24,CALL,
2020-12-26T01:22:53+1100,Money Movement,,,,Regulatory fee adjustment,0.21,0,,--,0,,,,,,,
2020-12-29T06:04:27+1100,Trade,BUY_TO_CLOSE,SOL   210115P00007500,Equity Option,Bought 4 SOL 01/15/21 Put 7.50 @ 0.29,-116,4,-29,0,-0.54,100,SOL,SOL,1/16/21,7.5,PUT,120481875
2020-12-29T06:36:44+1100,Trade,BUY_TO_OPEN,GME,Equity,Bought 90 GME @ 20.63,"-1,856.70",90,-20.63,0,-0.072,,,,,,,120494191
2020-12-29T06:38:53+1100,Trade,SELL_TO_OPEN,GME   210115C00027000,Equity Option,Sold 1 GME 01/15/21 Call 27.00 @ 1.08,108,1,108,-1,-0.152,100,GME,GME,1/16/21,27,CALL,120495157
2020-12-29T07:36:13+1100,Trade,BUY_TO_OPEN,NVAX,Equity,Bought 10 NVAX @ 116.82,"-1,168.20",10,-116.82,0,-0.008,,,,,,,120520433
2020-12-30T01:30:17+1100,Trade,BUY_TO_OPEN,CSIQ  201231C00052000,Equity Option,Bought 1 CSIQ 12/31/20 Call 52.00 @ 0.92,-92,1,-92,-1,-0.14,100,CSIQ,CSIQ,1/01/2021,52,CALL,120556066
2020-12-30T01:30:17+1100,Trade,BUY_TO_OPEN,CSIQ  201231C00052000,Equity Option,Bought 1 CSIQ 12/31/20 Call 52.00 @ 0.92,-92,1,-92,-1,-0.14,100,CSIQ,CSIQ,1/01/2021,52,CALL,120556066
2020-12-30T02:03:01+1100,Trade,SELL_TO_CLOSE,CSIQ  201231C00052000,Equity Option,Sold 2 CSIQ 12/31/20 Call 52.00 @ 0.22,44,2,22,0,-0.284,100,CSIQ,CSIQ,1/01/2021,52,CALL,120602812
2020-12-30T02:04:25+1100,Trade,BUY_TO_OPEN,CSIQ  201231P00049000,Equity Option,Bought 1 CSIQ 12/31/20 Put 49.00 @ 1.12,-112,1,-112,-1,-0.14,100,CSIQ,CSIQ,1/01/2021,49,PUT,120605186
2020-12-30T02:41:52+1100,Trade,SELL_TO_CLOSE,CSIQ  201231P00049000,Equity Option,Sold 1 CSIQ 12/31/20 Put 49.00 @ 0.72,72,1,72,0,-0.152,100,CSIQ,CSIQ,1/01/2021,49,PUT,120639295
2020-12-30T09:00:00+1100,Money Movement,,,,Wire Funds Received,"3,418.37",0,,--,0,,,,,,,
2021-01-01T06:41:34+1100,Trade,BUY_TO_OPEN,NVAX,Equity,Bought 33 NVAX @ 112.70,"-3,719.10",33,-112.7,0,-0.027,,,,,,,121186591
2021-01-02T01:48:29+1100,Money Movement,,,,Regulatory fee adjustment,0.03,0,,--,0,,,,,,,
2021-01-05T07:08:20+1100,Trade,BUY_TO_OPEN,TLRY,Equity,Bought 100 TLRY @ 9.00,-900,100,-9,0,-0.08,,,,,,,121493146
2021-01-05T07:08:20+1100,Trade,BUY_TO_OPEN,TLRY,Equity,Bought 100 TLRY @ 9.00,-900,100,-9,0,-0.08,,,,,,,121493146
2021-01-05T07:09:35+1100,Trade,SELL_TO_OPEN,TLRY  210122C00011500,Equity Option,Sold 2 TLRY 01/22/21 Call 11.50 @ 0.42,84,2,42,-2,-0.284,100,TLRY,TLRY,1/23/21,11.5,CALL,121494032
2021-01-05T07:19:14+1100,Trade,BUY_TO_OPEN,GME,Equity,Bought 50 GME @ 17.33,-866.44,50,-17.33,0,-0.04,,,,,,,121498051
2021-01-05T07:46:56+1100,Trade,BUY_TO_OPEN,GME,Equity,Bought 4 GME @ 17.35,-69.4,4,-17.35,0,-0.004,,,,,,,121512150
2021-01-05T07:46:56+1100,Trade,BUY_TO_OPEN,GME,Equity,Bought 1 GME @ 17.35,-17.35,1,-17.35,0,-0.001,,,,,,,121512150
2021-01-06T00:50:50+1100,Trade,BUY_TO_OPEN,CHEK,Equity,Bought 100 CHEK @ 2.26,-226,100,-2.26,0,-0.08,,,,,,,121541818
2021-01-06T01:45:17+1100,Trade,SELL_TO_OPEN,GME   210219C00024000,Equity Option,Sold 1 GME 02/19/21 Call 24.00 @ 1.60,160,1,160,-1,-0.152,100,GME,GME,2/20/21,24,CALL,121565962
2021-01-06T03:46:40+1100,Trade,BUY_TO_CLOSE,GME   210115C00027000,Equity Option,Bought 1 GME 01/15/21 Call 27.00 @ 0.16,-16,1,-16,0,-0.14,100,GME,GME,1/16/21,27,CALL,121546338
2021-01-06T05:55:48+1100,Trade,SELL_TO_OPEN,GME   210416C00030000,Equity Option,Sold 1 GME 04/16/21 Call 30.00 @ 2.16,216,1,216,-1,-0.152,100,GME,GME,4/17/21,30,CALL,121697666
2021-01-06T09:00:00+1100,Money Movement,,,,Wire Funds Received,"15,316.00",0,,--,0,,,,,,,
2021-01-07T01:41:43+1100,Trade,SELL_TO_OPEN,CELH  210219P00045000,Equity Option,Sold 1 CELH 02/19/21 Put 45.00 @ 2.55,255,1,255,-1,-0.152,100,CELH,CELH,2/20/21,45,PUT,121814309
2021-01-07T01:45:39+1100,Trade,BUY_TO_OPEN,MT    220121C00030000,Equity Option,Bought 5 MT 01/21/22 Call 30.00 @ 3.05,"-1,525.00",5,-305,-5,-0.68,100,MT,MT,1/22/22,30,CALL,121819676
2021-01-07T01:46:43+1100,Trade,BUY_TO_OPEN,MT    210618C00025000,Equity Option,Bought 3 MT 06/18/21 Call 25.00 @ 3.25,-975,3,-325,-3,-0.41,100,MT,MT,6/19/21,25,CALL,121820826
2021-01-07T01:46:43+1100,Trade,BUY_TO_OPEN,MT    210618C00025000,Equity Option,Bought 2 MT 06/18/21 Call 25.00 @ 3.25,-650,2,-325,-2,-0.27,100,MT,MT,6/19/21,25,CALL,121820826
2021-01-07T02:03:31+1100,Trade,SELL_TO_OPEN,BBBY  210108P00019500,Equity Option,Sold 1 BBBY 01/08/21 Put 19.50 @ 0.90,90,1,90,-1,-0.152,100,BBBY,BBBY,1/09/2021,19.5,PUT,121843078
2021-01-07T02:08:26+1100,Trade,SELL_TO_OPEN,BBBY  210108P00018500,Equity Option,Sold 1 BBBY 01/08/21 Put 18.50 @ 0.55,55,1,55,-1,-0.152,100,BBBY,BBBY,1/09/2021,18.5,PUT,121846353
2021-01-07T02:34:54+1100,Trade,BUY_TO_OPEN,CHEK,Equity,Bought 100 CHEK @ 1.77,-176.89,100,-1.77,0,-0.08,,,,,,,121875806
2021-01-07T02:37:48+1100,Trade,BUY_TO_OPEN,CHEK,Equity,Bought 100 CHEK @ 1.75,-175,100,-1.75,0,-0.08,,,,,,,121878172
2021-01-07T02:37:48+1100,Trade,BUY_TO_OPEN,CHEK,Equity,Bought 100 CHEK @ 1.75,-175,100,-1.75,0,-0.08,,,,,,,121878172
2021-01-07T02:37:48+1100,Trade,BUY_TO_OPEN,CHEK,Equity,Bought 100 CHEK @ 1.75,-175,100,-1.75,0,-0.08,,,,,,,121878172
2021-01-07T02:37:48+1100,Trade,BUY_TO_OPEN,CHEK,Equity,Bought 100 CHEK @ 1.75,-175,100,-1.75,0,-0.08,,,,,,,121878172
2021-01-08T01:30:49+1100,Trade,BUY_TO_OPEN,SPY   210108P00373000,Equity Option,Bought 2 SPY 01/08/21 Put 373.00 @ 0.82,-164,2,-82,-2,-0.27,100,SPY,SPY,1/09/2021,373,PUT,122103238
2021-01-08T02:08:38+1100,Trade,SELL_TO_CLOSE,SPY   210108P00373000,Equity Option,Sold 2 SPY 01/08/21 Put 373.00 @ 0.39,78,2,39,0,-0.284,100,SPY,SPY,1/09/2021,373,PUT,122159561
2021-01-08T02:33:09+1100,Trade,BUY_TO_OPEN,AAPL  220916C00122500,Equity Option,Bought 1 AAPL 09/16/22 Call 122.50 @ 28.35,"-2,835.00",1,"-2,835.00",-1,-0.14,100,AAPL,AAPL,9/17/22,122.5,CALL,122183838
2021-01-08T02:52:13+1100,Trade,SELL_TO_OPEN,SOL   210219P00015000,Equity Option,Sold 1 SOL 02/19/21 Put 15.00 @ 1.42,142,1,142,-1,-0.152,100,SOL,SOL,2/20/21,15,PUT,122195642
2021-01-08T02:52:13+1100,Trade,SELL_TO_OPEN,SOL   210219P00015000,Equity Option,Sold 1 SOL 02/19/21 Put 15.00 @ 1.42,142,1,142,-1,-0.152,100,SOL,SOL,2/20/21,15,PUT,122195642
2021-01-08T03:16:56+1100,Trade,BUY_TO_CLOSE,TLRY  210122C00011500,Equity Option,Bought 2 TLRY 01/22/21 Call 11.50 @ 1.49,-298,2,-149,0,-0.27,100,TLRY,TLRY,1/23/21,11.5,CALL,122218073
2021-01-08T03:18:27+1100,Trade,BUY_TO_OPEN,TLRY  220121C00012500,Equity Option,Bought 5 TLRY 01/21/22 Call 12.50 @ 4.30,"-2,150.00",5,-430,-5,-0.68,100,TLRY,TLRY,1/22/22,12.5,CALL,122219063
2021-01-09T01:33:48+1100,Trade,BUY_TO_OPEN,VALE  230120C00030000,Equity Option,Bought 4 VALE 01/20/23 Call 30.00 @ 1.47,-588,4,-147,-4,-0.54,100,VALE,VALE,1/21/23,30,CALL,122399911
2021-01-09T01:49:08+1100,Trade,SELL_TO_OPEN,AAPL  210122C00142000,Equity Option,Sold 1 AAPL 01/22/21 Call 142.00 @ 0.64,64,1,64,-1,-0.152,100,AAPL,AAPL,1/23/21,142,CALL,122428723
2021-01-09T01:51:55+1100,Trade,SELL_TO_OPEN,TLRY  210219C00015000,Equity Option,Sold 1 TLRY 02/19/21 Call 15.00 @ 0.70,70,1,70,-1,-0.152,100,TLRY,TLRY,2/20/21,15,CALL,122432908
2021-01-09T01:51:55+1100,Trade,SELL_TO_OPEN,TLRY  210219C00015000,Equity Option,Sold 1 TLRY 02/19/21 Call 15.00 @ 0.70,70,1,70,-1,-0.152,100,TLRY,TLRY,2/20/21,15,CALL,122432908
2021-01-09T08:00:00+1100,Receive Deliver,,BBBY  210108P00018500,Equity Option,Removal of 1.0 BBBY 01/08/21 Put 18.50 due to expiration.,0,1,0,--,0,100,BBBY,BBBY,1/09/2021,18.5,PUT,
2021-01-09T09:00:00+1100,Receive Deliver,,BBBY  210108P00019500,Equity Option,Removal of option due to assignment,0,1,0,--,0,100,BBBY,BBBY,1/09/2021,19.5,PUT,
2021-01-09T09:00:00+1100,Receive Deliver,BUY_TO_OPEN,BBBY,Equity,Buy to Open 100 BBBY @ 19.50,"-1,950.00",100,-19.5,--,-5,,,,,,,
2021-01-10T01:19:37+1100,Money Movement,,,,Regulatory fee adjustment,0.04,0,,--,0,,,,,,,
2021-01-12T01:30:01+1100,Trade,BUY_TO_OPEN,MT    210416C00027000,Equity Option,Bought 1 MT 04/16/21 Call 27.00 @ 1.75,-175,1,-175,-1,-0.14,100,MT,MT,4/17/21,27,CALL,122708248
2021-01-12T01:30:01+1100,Trade,BUY_TO_OPEN,MT    210416C00027000,Equity Option,Bought 1 MT 04/16/21 Call 27.00 @ 1.75,-175,1,-175,-1,-0.14,100,MT,MT,4/17/21,27,CALL,122708248
2021-01-12T01:30:03+1100,Trade,SELL_TO_OPEN,ELY   210521C00035000,Equity Option,Sold 5 ELY 05/21/21 Call 35.00 @ 1.09,545,5,109,-5,-0.71,100,ELY,ELY,5/22/21,35,CALL,122708210
2021-01-12T01:30:10+1100,Trade,BUY_TO_OPEN,VALE  210212C00019000,Equity Option,Bought 2 VALE 02/12/21 Call 19.00 @ 1.18,-236,2,-118,-2,-0.27,100,VALE,VALE,2/13/21,19,CALL,122708216
2021-01-12T01:30:10+1100,Trade,BUY_TO_OPEN,VALE  210212C00019000,Equity Option,Bought 1 VALE 02/12/21 Call 19.00 @ 1.18,-118,1,-118,-1,-0.14,100,VALE,VALE,2/13/21,19,CALL,122708216
2021-01-12T01:30:10+1100,Trade,BUY_TO_OPEN,VALE  210212C00019000,Equity Option,Bought 2 VALE 02/12/21 Call 19.00 @ 1.18,-236,2,-118,-2,-0.27,100,VALE,VALE,2/13/21,19,CALL,122708216
